Participant_ID,Age,Gender,Device_Type,Experience_Level,Task_Success,Completion_Time_s,SUS_Q1,SUS_Q2,SUS_Q3,SUS_Q4,SUS_Q5,SUS_Q6,SUS_Q7,SUS_Q8,SUS_Q9,SUS_Q10,UEQ_Attractiveness,UEQ_Efficiency,UEQ_Perspicuity,NASA_TLX_Mental,NASA_TLX_Temporal,NASA_TLX_Frustration,Trust_Score,Ease_of_Use,Willingness_to_Reuse,Attention_Check_Passed
P0332,30.0,M,Android,Advanced,,63.69586153930124,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,21.0,14.364768661755443,0.7387476226880328,5.265449925196187,5.033598673198993,4.484531859032588,1.0
P0333,30.0,M,iOS,Beginner,1.0,56.98568523509031,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,6.0,6.0,7.0,13.42409301978569,14.525943066828024,4.7410307864622645,7.190745043018801,7.193660328143236,6.127612122338251,1.0
P0334,18.0,,iOS,Beginner,1.0,86.0218259693164,,3.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,10.751633854589201,6.675937075367974,7.342019453208181,3.1984433434734054,5.435220339867759,3.6819991751956467,0.0
P0335,60.0,Other,iOS,Advanced,1.0,88.98547442931208,4.0,2.0,3.0,5.0,5.0,4.0,5.0,3.0,1.0,5.0,4.0,4.0,5.0,21.0,5.869747967061286,,6.694604839892883,5.628259575399281,4.039499280516506,1.0
P0336,26.0,M,Desktop,Beginner,1.0,102.41953448395019,1.0,2.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,6.0,6.0,6.43902531645489,9.411797830421714,-1.4509546581898785,6.061337110904318,7.131918121642172,5.580954429645663,0.0
P0337,31.0,F,Android,Beginner,1.0,64.70209567976988,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,21.0,8.795495268241325,16.0,5.029707297475938,7.2307701502064585,5.810850482285231,0.0
P0338,31.0,M,Android,Intermediate,1.0,47.07052645372452,4.0,5.0,4.0,4.0,5.0,4.0,,5.0,5.0,4.0,4.0,6.0,,13.221769049697537,5.067783999243596,-4.3362226657868375,7.549975436762666,6.924680038195735,2.3089203273290453,1.0
P0339,29.0,F,Desktop,Beginner,1.0,254.74115386229676,3.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,6.0,6.785568986416269,19.284690062891855,1.3226294347638188,6.671716044030585,5.564835278927467,5.454111984268361,1.0
P0340,41.0,F,Android,Intermediate,0.0,85.15567800549168,3.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,3.0,5.0,6.0,4.0,10.71112640019434,21.0,2.407247623522638,1.3654062010170231,4.634431950060757,4.930650676118674,1.0
P0341,52.0,M,Android,Intermediate,1.0,11.514283221124984,5.0,5.0,2.0,4.0,5.0,5.0,1.0,2.0,4.0,4.0,6.0,5.0,4.0,10.10234033676882,15.65762792336533,-1.6556833035426912,7.5878236662763365,6.75394731381201,4.057604310651056,1.0
P0342,44.0,Other,Desktop,Advanced,1.0,36.152835905595104,4.0,5.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,6.0,5.0,9.349195461571009,7.071240342560985,-4.100575306770572,4.942882091508354,5.523300092600181,4.538675101990717,1.0
P0343,31.0,F,Desktop,Advanced,1.0,96.34071361584219,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,7.0,6.0,21.0,11.743547648714074,-3.6549394281629946,5.209965714768235,6.946760864176505,5.452047523333553,1.0
P0344,28.0,F,Desktop,Advanced,1.0,27.231155538118664,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,6.0,5.0,7.0,20.12891169354578,9.784681813887186,-0.5716424229847483,6.880971985626272,,4.802659951348804,1.0
P0345,18.0,F,Android,Beginner,1.0,251.73683000569574,5.0,2.0,1.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,21.0,6.805361018172742,-4.625645708853436,7.2406750523941925,5.26180468653678,3.771596070423165,1.0
P0346,42.0,M,iOS,Beginner,1.0,55.83072242684976,3.0,5.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,9.89062042096051,8.574245924066158,16.0,,6.541229961635739,5.063665032708146,1.0
P0347,51.0,F,iOS,Intermediate,0.0,66.8184286096494,3.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,19.569271595012463,10.191668986118021,0.10752987373138156,2.30258507544155,4.65688163858596,5.667361593064533,1.0
P0348,50.0,F,iOS,Advanced,1.0,33.802179618694176,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,5.0,5.0,13.54623938033519,11.686013003727924,8.703691895782718,6.842442735948126,6.847788870943771,3.5924836141700975,1.0
P0349,37.0,M,Android,Advanced,1.0,107.68861333120157,5.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,6.530678922536123,,-4.955963119606129,7.352356093435251,6.439233204915105,5.9998896839664635,1.0
P0350,52.0,M,Android,Intermediate,1.0,25.93146535729735,4.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,16.009074754006704,14.304768138420377,0.5135161687887422,,7.120419495107239,5.608695705018619,1.0
P0351,26.0,F,iOS,Advanced,1.0,65.60803830469271,5.0,5.0,5.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,6.0,7.0,5.0,21.0,8.916372255924028,3.4020225082493063,6.611501528004202,6.727000494364668,6.083391328520918,0.0
P0352,46.0,M,iOS,Intermediate,,35.09305533485767,5.0,4.0,3.0,5.0,3.0,1.0,4.0,1.0,2.0,5.0,5.0,6.0,6.0,10.891315735658466,17.70176185781714,-4.433742233876418,6.387092977763564,6.066892450814151,4.187254070905875,1.0
P0353,36.0,F,iOS,Intermediate,1.0,185.1988098846279,3.0,3.0,3.0,1.0,2.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,6.0,21.0,21.0,-0.8177910207446706,6.295104333279776,5.877525393966556,4.7187123493104615,1.0
P0354,37.0,F,Desktop,Intermediate,1.0,49.336751443100866,1.0,3.0,5.0,1.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,6.0,5.0,21.0,8.301801685542207,15.393241585640368,5.617592455299233,6.226172982963441,3.3328198169132497,1.0
P0355,34.0,F,iOS,Beginner,1.0,43.37004830144006,5.0,5.0,5.0,4.0,3.0,5.0,1.0,5.0,4.0,4.0,7.0,6.0,5.0,14.984795052971236,17.38383650762562,-2.8038443303790133,7.700719871325001,6.60164162125394,5.613038187829195,1.0
P0356,56.0,F,Android,Beginner,1.0,58.72885162265986,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,9.498513845472951,6.934406464679956,6.853980826603918,7.077672981236658,,2.7834446486302893,1.0
P0357,37.0,Prefer not to say,Android,,1.0,54.98679782922429,3.0,3.0,1.0,5.0,5.0,4.0,5.0,,3.0,3.0,6.0,6.0,4.0,10.962257949027395,14.857649496343045,4.858501531758776,6.881075573848089,7.0770853143417245,5.5635372066229225,1.0
P0358,57.0,M,Android,Intermediate,1.0,52.52181365534975,4.0,5.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,13.016690889957848,12.935132258852116,0.03285827160240906,7.247163376577072,5.847409014845855,4.630031189383566,1.0
P0359,,F,Android,Beginner,1.0,17.512543110618353,2.0,4.0,4.0,1.0,5.0,3.0,4.0,1.0,5.0,4.0,7.0,4.0,6.0,17.365267938076318,3.149080073584372,-4.530692340125072,5.163786530786552,7.052955069301589,5.6368699630528845,1.0
P0360,35.0,F,iOS,Intermediate,1.0,447.460375488015,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,6.0,5.0,5.0,19.40416287285557,7.728936625737698,1.3883997995039365,4.873052814739696,6.132771512654744,3.856994619125163,1.0
P0361,48.0,F,Android,Advanced,1.0,11.3479603531782,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,10.792671383759695,7.416276286928728,-4.275886491516114,6.96725800753183,6.909027492121799,3.992654925091535,1.0
P0362,46.0,F,Android,Intermediate,1.0,76.2561944647979,5.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,4.0,6.0,12.874663269620477,18.407920613716694,-4.7400242785268265,7.331896864294814,6.575558174162055,6.026611995572843,1.0
P0363,43.0,F,Android,Intermediate,1.0,95.96614050479423,5.0,3.0,,5.0,5.0,5.0,2.0,4.0,4.0,4.0,6.0,5.0,5.0,13.568963497033888,12.891770901210155,-4.865229520774309,5.094999770121587,6.5381423145492965,4.624108026067708,1.0
P0364,36.0,M,Desktop,Intermediate,1.0,130.69070259451502,4.0,3.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,6.0,6.0,6.0,6.323891253718652,18.996066876189442,4.27774048969999,6.373673184636501,6.674635636963937,4.560612063469149,1.0
P0365,38.0,F,Android,Intermediate,1.0,35.758395478611064,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,6.0,13.181343131930397,5.77659525211342,1.9311684662535313,4.4770474866171,7.11521243456516,4.914937001339265,1.0
P0366,18.0,M,Android,Advanced,1.0,25.39746340751504,5.0,4.0,5.0,3.0,1.0,3.0,2.0,5.0,3.0,5.0,7.0,6.0,5.0,12.358896929906251,15.963210952265154,-2.90772733409387,6.581352742466901,7.4792105118165555,3.768235220286021,1.0
P0367,40.0,M,Android,Intermediate,1.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,6.0,5.0,15.30639109572947,9.044662563061404,11.40542356471283,7.118985251224659,5.575826874378296,5.0624213402015545,0.0
P0368,19.0,F,Android,,0.0,71.21827202900313,5.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,13.165137108933193,20.252906611104038,1.8693058476175552,4.278927665447746,5.358272524305128,5.007261023672726,1.0
P0369,24.0,M,Desktop,Beginner,0.0,122.83850906930525,4.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,2.0,5.0,6.0,7.0,6.0,12.2727372404785,9.305338841102099,0.5071769447867681,4.639075492384838,5.5443664420531,4.802084576336891,0.0
P0370,38.0,F,Android,Intermediate,1.0,33.12665642248354,5.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,6.0,5.0,6.0,18.426419455794875,17.765765337018188,6.38715133458189,7.531301537653179,6.640442037521609,5.6039681920217355,1.0
P0371,39.0,M,iOS,Advanced,1.0,85.27997830174614,5.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,6.0,6.0,5.0,21.0,13.906379177477469,-2.335165079086434,7.468356098720379,7.519345296555681,3.4205606227305765,1.0
P0372,18.0,F,Android,Intermediate,1.0,3.459931581973875,3.0,2.0,5.0,5.0,1.0,4.0,5.0,3.0,4.0,5.0,7.0,7.0,4.0,7.4407702895564505,21.0,0.8865820896892203,5.570273487286812,6.88996663374614,5.5485108532246965,1.0
P0373,29.0,M,Desktop,Advanced,0.0,26.81258706667137,5.0,4.0,5.0,2.0,,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,20.160623057600727,12.028897309268478,4.849797402278526,4.608808688590866,3.891080188112313,4.487280805531098,1.0
P0374,31.0,M,iOS,Intermediate,1.0,8.491101754185916,5.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,21.0,21.0,0.3254652319357323,6.574272372694666,5.910900840060155,4.820833242751112,1.0
P0375,37.0,F,Android,Advanced,1.0,59.41550433696582,1.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,7.0,4.0,5.0,14.28244707412974,18.219701378133372,-4.260281106848504,7.0342652321768835,5.826280282001094,3.3822211864512743,1.0
P0376,23.0,M,iOS,Beginner,1.0,71.50529154165673,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,8.306487540902731,10.68702505990334,-4.002938480877292,4.398385906786847,5.865776738587393,3.0059501079430335,1.0
P0377,32.0,F,Android,Intermediate,0.0,55.71628268903472,5.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,6.0,7.0,6.0,12.03006703125765,16.061647425829257,1.6512079225600684,5.238025923285763,5.417207518453839,3.9598819158178156,1.0
P0378,26.0,M,iOS,Advanced,1.0,40.30360569951688,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,5.0,13.795486001099068,4.769634880151208,1.6087396632609998,7.422168506514546,,4.221211354815116,1.0
P0379,36.0,F,iOS,Intermediate,1.0,415.57507522351955,5.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,4.046631946248779,10.73217752364699,8.622752537896014,7.3547481736210845,5.040206606809423,3.3291672061706556,1.0
P0380,29.0,M,Android,Beginner,1.0,46.526920685610115,2.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,4.0,19.963691509053987,4.360393216587708,16.0,6.9516424497066325,6.6859049969705024,2.738111352533462,0.0
P0381,38.0,F,Android,Beginner,0.0,22.32423514357206,4.0,3.0,2.0,5.0,2.0,5.0,1.0,5.0,2.0,5.0,5.0,,6.0,10.506263220514715,9.586808015089863,1.0788429206522028,2.4463432646262495,3.6114952103890747,5.639213987944999,1.0
P0382,44.0,F,Android,Intermediate,1.0,48.314137093055045,5.0,4.0,,5.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,6.0,4.0,11.856642643902408,4.019418808077484,-4.982606183961566,5.672803574091133,6.983960776179162,4.988520382790232,1.0
P0383,31.0,M,Desktop,Advanced,1.0,38.3278399043868,3.0,,4.0,4.0,5.0,1.0,4.0,3.0,,4.0,6.0,5.0,6.0,21.0,4.74794084400071,-4.820378194085477,5.749699598117834,6.350702947752373,4.331290882041454,1.0
P0384,27.0,M,Android,Beginner,0.0,509.9666647985484,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,7.0,5.0,4.5700837180071785,11.404521329997326,2.7305519180268427,2.985338939385958,4.419919400245335,3.2272272954439156,1.0
P0385,32.0,M,Desktop,Beginner,1.0,702.6480397048515,5.0,4.0,4.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,20.120005914488726,8.094571093762212,-4.664588048078412,7.5832611738065605,7.689658335661135,4.02453459730003,
P0386,,Other,iOS,Intermediate,1.0,51.457291656380534,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,6.0,6.0,5.72783842665921,7.600136387990595,2.8831028876206135,7.311052398813169,7.327841673235444,5.469705585232922,1.0
P0387,42.0,F,iOS,Intermediate,1.0,65.51634658129257,2.0,1.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,16.556304705010934,16.17720166562663,7.563689491168638,7.364856684428199,6.65549116130153,2.3035794727431687,0.0
P0388,33.0,F,Desktop,Beginner,1.0,55.10692502928455,4.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,6.0,5.0,2.941633493997677,7.204748795125888,-4.418463357237629,7.612850887518465,6.092981798996542,2.641079911924472,1.0
P0389,43.0,M,iOS,Intermediate,1.0,104.15988053332536,4.0,4.0,3.0,5.0,4.0,5.0,1.0,2.0,2.0,4.0,7.0,6.0,6.0,11.00257179433382,10.109019877858929,-3.257133248304652,7.512125329992251,6.187043038312952,2.632311037294004,1.0
P0390,39.0,F,iOS,Beginner,1.0,140.28622464846396,4.0,5.0,1.0,3.0,1.0,4.0,2.0,5.0,3.0,3.0,6.0,3.0,5.0,16.783016356924033,4.492293277185963,-1.179785382017033,5.6462637179655975,6.850353109832575,5.091157090019506,0.0
P0391,34.0,F,iOS,Intermediate,1.0,60.64217449175379,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,5.0,7.0,4.0,3.0,17.719305193711076,8.65770006800757,-0.10503042066773904,6.725457431167946,7.323134775881622,5.094837334355541,1.0
P0392,49.0,F,iOS,Advanced,1.0,12.45529225375214,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,8.418532878931028,9.553089355845271,-2.834145627602601,7.556179095849339,5.558151797830096,4.648952150954156,1.0
P0393,46.0,Other,iOS,Advanced,1.0,232.39113323323852,1.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,7.0,7.892125201518622,11.649926221501271,-1.5782271823642944,5.1746211318859485,6.608539879139935,2.5352641774158142,1.0
P0394,49.0,M,iOS,Intermediate,1.0,93.62569129953364,5.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,6.0,18.167217076132385,11.321672971091362,12.541880400488264,6.793521225142387,5.19784366983889,4.237648663218888,1.0
P0395,41.0,F,iOS,Intermediate,0.0,85.6825969564737,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,7.0,6.0,6.0,17.5370166269431,21.0,0.1364082423575934,4.835163956975158,5.6869353538404415,4.316838751006561,0.0
P0396,51.0,M,Android,Intermediate,0.0,6.2763214623793955,4.0,3.0,1.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,,11.681105112658457,3.147960707403557,4.9824223850490945,4.495146500784351,4.539588196445227,1.0
P0397,23.0,F,Android,Beginner,1.0,69.41688753861936,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,6.0,6.0,15.009289272520446,8.230564998576035,-1.1904150913287772,7.385089997346765,6.476473418872767,2.9014988523666445,1.0
P0398,45.0,M,Desktop,Intermediate,0.0,16.133791891530063,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,11.592168102543242,12.114107396715058,0.32095937354776566,4.568340627489928,3.1260022438445922,5.06359706908568,0.0
P0399,44.0,M,iOS,Intermediate,1.0,218.0918274259522,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,7.0,6.0,6.0,15.651695400018767,4.294134752900302,4.2247909768165215,7.294340215115284,6.429530962710107,4.6574872474834805,1.0
P0400,60.0,F,Android,Intermediate,1.0,173.7900236742135,5.0,5.0,3.0,3.0,,1.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,2.456148615511939,7.182524592360546,-4.686214308986955,7.334513492436635,6.814712907316358,6.074592558791003,1.0
P0401,,M,iOS,Beginner,1.0,78.2446649340298,3.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,6.0,9.018535368492046,6.848792101844238,-0.899365057388918,6.3802003543532075,6.067008514389603,3.2628721966667706,1.0
P0402,54.0,M,Desktop,Intermediate,1.0,40.17465536743674,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,6.0,7.836058904878038,,-4.340711082095416,7.648646233127824,6.755923376995138,5.132051260314395,1.0
P0403,28.0,M,iOS,Intermediate,1.0,70.15462846649507,5.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,8.245627637438416,16.996076629478143,-4.396576566120631,4.08949647708026,5.095031558373274,5.793175593055668,1.0
P0404,25.0,M,iOS,Intermediate,1.0,166.28744278486485,1.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,5.0,4.0,6.0,6.0,7.0,13.848464464991185,4.4087117911076845,4.400193439870751,6.398188124290054,6.7953354272839706,3.2509964032629632,1.0
P0405,28.0,F,iOS,Intermediate,,69.34183999820074,2.0,2.0,4.0,5.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,6.0,6.0,10.386158293472782,15.631222322687895,4.045465535864844,6.256050009588369,5.4754563562682925,,0.0
P0406,23.0,Other,Desktop,Intermediate,1.0,52.02271729968912,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,6.0,21.0,21.0,4.783150351393644,7.588686064685062,5.711153284159936,3.527155523644849,1.0
P0407,32.0,M,Android,Beginner,1.0,111.67660671746458,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,7.0,,7.0,8.109379842336859,8.29147837903918,-1.5642997658887432,4.660686770668635,7.160227080708056,5.786902943938927,1.0
P0408,43.0,M,Desktop,Beginner,1.0,46.74009496237518,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,6.0,4.0,5.0,17.03147630803439,11.195687079428996,-3.9271005981321663,6.714363646262205,7.127813239168912,4.10759747477967,0.0
P0409,18.0,M,Desktop,Beginner,1.0,83.95411149366676,5.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,6.0,7.0,12.493382891173944,16.86082005288815,2.1883055586532185,5.3650351999833745,6.834251337056934,2.9554683719925725,1.0
P0410,51.0,Other,iOS,Beginner,1.0,119.25281931626009,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,6.0,4.0,6.0,19.71827315936116,11.939161869185815,-0.5499406074215933,7.430057685548701,6.679288297253681,4.304197878008367,1.0
P0411,49.0,M,Android,Beginner,1.0,344.2856892018788,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,7.0,5.0,5.0,8.984624482095194,9.905881466517343,4.6664611223848365,5.520465646701176,5.1994881156396335,6.401179529282777,1.0
P0412,65.0,F,iOS,Intermediate,1.0,119.41054427114625,3.0,1.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,,6.0,5.0,6.0,16.54327983108567,10.431938736861202,-4.889982630701125,5.4166162314472945,5.704248094703434,5.582155773765818,1.0
P0413,42.0,F,Desktop,Intermediate,1.0,118.79036249224525,3.0,,1.0,,4.0,2.0,2.0,4.0,4.0,4.0,7.0,4.0,4.0,9.619641779219796,16.530090285519105,-1.9121279865847751,4.644513968838498,6.029611608434505,4.624624497399693,1.0
P0414,52.0,F,Android,Advanced,1.0,110.80653298822544,3.0,3.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,1.0,7.0,5.0,3.0,15.05372736826027,8.886020942350713,-4.652380462068661,6.726792847592679,7.237972933210643,5.747221072250202,1.0
P0415,47.0,M,iOS,Intermediate,1.0,75.08367171117571,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,6.0,6.0,21.0,4.0919035949255145,-2.02749819393897,7.321088537574759,7.401248603522104,4.712747004878951,1.0
P0416,38.0,M,iOS,Intermediate,0.0,26.17472040579278,2.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,6.0,7.0,16.220334140789365,10.78466196903553,0.9310582850135951,4.833659161445757,5.5197771859817415,4.213238837363327,1.0
P0417,43.0,F,iOS,Beginner,1.0,169.8956683435888,1.0,5.0,3.0,,3.0,3.0,3.0,5.0,2.0,4.0,6.0,5.0,7.0,21.0,16.951591932783234,-4.82457334317791,6.6009562418926055,7.22239501781583,4.187847670503568,1.0
P0418,19.0,M,Desktop,Intermediate,1.0,166.58336390977905,3.0,,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,6.0,5.0,5.0,21.0,4.6232540783967355,-2.2094421141040477,5.438653728436295,6.279592023244892,4.771656659072809,1.0
P0419,34.0,M,Android,Intermediate,1.0,64.21320451452185,2.0,4.0,3.0,5.0,2.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,16.05928938103291,10.75746430966105,,6.185715322915216,6.7248047436460805,4.182807255109507,1.0
P0420,28.0,F,iOS,Intermediate,1.0,56.63211046814018,3.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,6.389195968073806,4.491603854604616,-1.9937950032781289,5.993697487308857,5.857670902559583,5.411907813909312,1.0
P0421,46.0,F,iOS,Beginner,1.0,50.39491391169294,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,12.937232593479377,,4.005442353595759,7.212555957523136,5.2674514312780385,3.6229949846248006,1.0
P0422,26.0,F,iOS,Beginner,1.0,90.0686975583743,4.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,6.0,,5.0,21.0,9.56737723253807,6.339660096684742,6.7908538675993215,7.184447751883873,5.724183918750537,1.0
P0423,18.0,M,iOS,Intermediate,1.0,115.87614766633075,5.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,10.017022043277425,13.869824322882467,0.9220690377211147,6.272146382696896,6.543946150767894,5.298010772769078,1.0
P0424,32.0,F,iOS,Advanced,1.0,99.4312768559343,5.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,4.0,4.0,7.0,5.0,4.0,20.362781108042583,15.805825066955348,-3.0370316386519676,4.7564112418813105,6.578269704294023,6.014587184734489,1.0
,37.0,F,iOS,Beginner,1.0,351.7178555902262,4.0,3.0,2.0,5.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,6.0,6.0,16.235162055376218,5.705141179695023,-3.9423084323735282,6.864818250234459,6.768452253566948,6.316174527393329,1.0
P0426,37.0,M,iOS,Intermediate,1.0,64.09994481105599,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,7.0,8.391513725244334,5.359691053286621,-1.4450237397358512,4.999047412339851,6.444891531035068,5.390113102422321,1.0
P0427,41.0,F,Android,Intermediate,1.0,391.4031639856555,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,7.0,3.8172169566558156,21.0,11.272475386170132,5.613570125715774,6.629925595820392,3.612873925485519,1.0
P0428,18.0,F,iOS,Beginner,1.0,90.56452756119033,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,2.0,6.0,4.0,3.0,6.942549706216894,9.416062199182647,9.747991009537383,5.632638801959257,7.017745424128554,5.757519649076964,1.0
P0429,47.0,M,iOS,Beginner,1.0,48.205368280556236,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,6.0,5.0,4.0,9.642767626209219,1.908781992018387,9.757678692023767,6.467037772149585,5.736080334833485,3.3035557731941996,1.0
P0430,44.0,F,iOS,Advanced,1.0,260.4101943930725,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,7.0,3.0,7.0,,17.850811682722746,6.584839544668188,5.184684744489401,4.470666658509993,4.002882217728718,1.0
P0431,21.0,F,iOS,Intermediate,1.0,36.16042851292389,4.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,7.0,5.0,21.0,12.431125335578313,-0.5719265847857091,6.056581911304335,6.7104855633540215,4.758925795159858,1.0
P0432,52.0,F,Android,Beginner,1.0,0.0,4.0,4.0,2.0,5.0,,2.0,4.0,2.0,4.0,4.0,6.0,7.0,5.0,3.6022041587971816,6.01249766501256,5.272893709604576,7.695049617287658,6.330794184359517,4.809237782929236,0.0
P0433,21.0,M,Android,Intermediate,1.0,24.377920015577686,2.0,5.0,2.0,3.0,,4.0,5.0,5.0,1.0,5.0,6.0,3.0,3.0,15.131749081947977,6.431472372419896,11.174647901940066,7.211377093909133,6.680813974756369,4.834069508317221,0.0
